price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,when_sold,district
355000,3,0.75,3060,1,0,0,4,7,860,560,1923,0,1350,4000,1620,1
233000,4,2,9579,1,0,0,4,7,1250,880,1968,0,1590,9800,1529,3
666000,3,2.5,5000,1.5,0,0,4,7,2110,890,1918,0,1970,5000,1673,1
317500,4,2.5,9000,1,0,0,4,7,1360,790,1979,0,1620,8400,1697,4
420000,4,2,10319,1,0,3,4,8,1270,1010,1989,0,2280,9767,1717,3
290000,4,2,8800,2,0,0,5,6,1560,0,1942,1967,1480,10000,1484,1
320000,3,2,10758,1,0,0,5,6,940,940,1952,0,2060,21000,1766,4
650000,3,2.5,5284,2,0,0,3,8,2320,0,2004,0,2320,4383,1473,2
325000,3,1.75,7171,1,0,0,4,7,1010,0,1967,0,1250,7560,1725,2
165000,3,1,5000,1,0,0,3,6,1120,0,1917,0,1050,5000,1688,1
5e+05,3,1.75,16194,1,0,0,3,8,1560,0,1961,0,2430,16193,1701,2
443000,4,1.5,12197,1,0,0,3,7,1860,0,1964,0,1510,11761,1723,2
213400,3,1.5,8686,1,0,0,4,7,1150,0,1963,0,1760,8798,1760,4
480000,4,1.75,9380,1,0,0,3,7,1920,0,1964,0,1580,8580,1645,2
275000,4,2.25,7233,1,0,0,3,8,1460,1030,1978,0,2000,8000,1540,3
299880,3,2.5,3044,2,0,0,3,7,1460,0,2000,0,1490,3044,1730,1
499950,3,3.5,1501,2,0,0,3,8,1430,390,2014,0,1550,1501,1773,1
1705000,5,3,17100,1,0,3,3,9,2480,1810,1972,2007,3550,16988,1583,1
550000,4,2.75,9460,1,0,0,5,7,1480,750,1960,0,1760,10878,1702,2
3e+05,4,2.5,7476,2,0,0,3,8,2070,0,2003,0,2430,5500,1767,4
920000,3,1.75,4000,1,0,0,3,8,1240,1240,1948,2014,2450,4000,1633,1
2300000,4,3.25,15929,2,1,4,3,12,2720,1390,2001,0,2640,15929,1689,1
620000,4,2.75,3060,1.5,0,0,5,7,1550,740,1928,0,1460,3060,1715,1
253500,3,1,20400,1,0,0,5,6,1220,0,1959,0,1640,53578,1697,8
978000,4,2.75,13777,1.5,0,2,4,9,1720,900,1926,0,3530,9287,1780,1
387500,4,2.5,9856,2,0,0,3,8,3190,0,1979,0,2260,7996,1584,4
325000,3,1,6906,1,0,0,3,6,850,0,1948,0,1150,6907,1745,1
568000,3,2.5,1308,3,0,0,3,8,1740,0,2008,0,1740,1280,1455,1
525000,4,2.5,7754,2,0,0,3,8,2140,0,1996,0,1690,7775,1655,1
560000,3,2.5,12708,2,0,0,3,8,2070,0,1996,0,2620,9617,1765,2
394000,3,2.5,4075,2,0,0,3,7,1680,0,2008,0,1710,4075,1627,2
484950,2,1,4956,1,0,2,4,7,1000,0,1916,0,1830,4959,1619,1
1295000,3,2.75,12690,1,0,0,3,10,2550,790,1956,1988,3340,9480,1611,1
315000,3,2.5,2767,2,0,0,3,8,1260,0,1999,0,1310,2767,1710,4
590000,4,2.25,32496,1,0,0,3,9,2430,0,1993,0,2750,35506,1791,2
106000,1,1,5700,1,0,0,3,5,560,0,1947,0,1120,5000,1590,1
751000,3,2.5,9528,2,0,0,3,10,3380,0,1994,0,3630,14089,1598,2
474000,2,1,3500,1,0,0,5,7,1100,0,1908,0,2050,4000,1630,1
189000,2,2,3171,1,0,0,5,5,850,850,1927,0,1380,5906,1772,3
440500,3,2.5,3172,2,0,0,3,7,1600,0,2002,0,1690,3698,1623,2
1017000,3,2.5,2216,2,0,2,4,9,2090,515,1979,0,2605,1979,1478,2
589000,2,2,4667,1,0,0,3,8,1850,0,2010,0,1860,6008,1424,2
273000,3,2.25,7651,2,0,0,3,8,1830,0,1986,0,2160,8442,1679,3
950000,3,3.25,18892,1,1,4,4,8,1650,1400,1962,0,1170,70973,1749,3
277700,2,1.5,1055,2,0,0,3,8,1200,40,1967,0,1410,1340,1606,2
299900,3,2.25,8163,2,0,0,3,7,2100,0,1984,0,1410,7515,1592,3
235000,3,1,15603,1,0,0,4,7,1250,0,1959,0,1720,10220,1766,4
464000,2,2,4800,2,0,0,3,7,1230,0,1952,2004,1560,7200,1429,1
281000,3,1.75,9826,1,0,0,4,7,1690,0,1988,0,1980,9826,1479,3
320000,3,1,8870,1.5,0,0,4,7,1520,0,1951,0,1520,7800,1609,1
282000,4,2,6302,2,0,0,3,7,1890,0,1997,0,1690,5369,1749,4
745000,4,1.75,8900,1,0,0,4,8,1990,0,1972,0,2620,8925,1504,2
245000,3,1.75,3900,1,0,0,4,7,1480,0,1980,0,1830,6956,1688,3
250000,3,1.75,3900,1,0,0,4,7,1480,0,1980,0,1830,6956,1627,3
470000,3,2.5,2374,2,0,0,3,8,1770,350,2005,0,2480,3043,1655,2
216650,3,3.5,1077,2,0,0,3,7,1300,180,2007,0,1140,2003,1632,1
440000,3,1,8412,1,0,0,4,7,1250,0,1975,0,1840,8976,1430,2
590000,4,2.5,7972,2,0,0,4,8,2010,0,1989,0,2100,8511,1756,2
935000,5,2.5,35283,1,0,0,3,10,1800,1350,1975,0,3280,35283,1619,2
848000,3,3.5,5717,2,0,0,3,10,3010,0,2000,0,2780,5138,1655,2
827500,5,4.25,5823,2,0,0,3,9,3000,920,2000,0,3000,5297,1484,2
1125000,6,3,3192,2,0,0,4,8,2180,700,1919,0,1870,4533,1780,1
630000,2,2.25,5663,1,0,0,3,10,1720,830,2011,0,2560,3828,1793,4
340000,5,1,9022,1.5,0,0,4,7,1120,0,1962,0,1310,7500,1795,2
570000,4,2.75,10918,1,0,0,3,8,1900,1240,1968,1986,3170,10918,1654,2
2750000,4,4,5575,2,1,4,4,10,2860,1270,1993,0,2980,5575,1577,2
514500,4,2.5,9614,1,0,2,4,9,1740,1250,1976,0,3370,12085,1553,3
360000,2,1,12625,1,0,3,3,7,1120,0,1940,0,1880,6828,1452,1
228900,4,1.5,8775,1,0,0,3,7,1570,0,1943,0,980,8775,1569,1
660000,3,2.75,4000,2,0,0,3,8,2210,0,2008,0,2230,4674,1744,2
647000,4,2.5,5800,2,0,0,3,9,2390,0,2000,0,2590,6507,1493,2
366000,3,1.75,8625,1,0,0,3,8,1520,0,1976,0,2080,9200,1759,2
354000,5,1.75,7986,1,0,0,4,7,1060,770,1962,0,1410,7260,1721,1
850000,4,3.5,5900,2,0,2,3,8,2640,0,1937,1998,1700,5900,1781,1
496700,3,2.5,5782,2,0,0,4,8,1740,0,1989,0,2080,5782,1776,2
3e+05,3,2,8300,1,0,0,4,8,1550,0,1965,0,1860,8000,1612,4
390000,3,1,8075,1,0,0,4,7,1040,0,1961,0,1450,8075,1630,2
350000,3,2.25,7200,2,0,0,4,8,1640,0,1985,0,1830,8372,1781,2
561000,3,2.25,7200,2,0,0,4,8,1640,0,1985,0,1830,8372,1655,2
475000,3,1.75,10065,1,0,0,3,7,1260,0,1954,2014,1320,10278,1709,2
275000,3,1.5,1174,2,0,0,3,7,840,330,2007,0,1170,2537,1631,1
290000,3,1.75,13500,1,0,0,4,7,1090,500,1980,0,1540,10375,1619,4
199000,3,2.5,6725,1,0,0,3,7,1330,420,1993,0,1670,7744,1513,4
279900,4,2.5,4338,2,0,0,3,7,1770,0,2001,0,1770,6606,1472,4
1655000,4,2.25,5500,2,0,0,3,8,2860,670,1940,0,2840,5500,1430,1
405000,3,2.5,10200,1,0,0,3,7,1360,800,1978,0,2010,7850,1452,1
615000,4,2.25,15860,1,0,0,3,9,2360,0,1977,0,2650,11798,1528,2
268000,3,1.75,12543,1,0,0,3,8,1180,800,1978,0,2090,8539,1645,3
451000,4,1.5,5444,1.5,0,0,3,8,1620,0,1955,0,1620,6912,1683,1
850000,2,2.75,9854,1,0,0,3,9,2700,0,2012,0,1440,4168,1571,2
1180000,5,2.25,16553,2,0,2,5,9,2470,800,1968,0,3690,17916,1656,1
245000,2,1,6150,1,0,0,3,6,870,0,1941,0,1120,6150,1784,1
450000,2,1.75,3340,1,0,0,3,6,700,140,1912,0,1700,3980,1743,1
370350,3,3.5,1168,2,0,2,3,8,1080,260,2002,0,1650,1378,1456,1
543000,3,2.5,1256,3,0,0,3,8,1540,0,2004,0,1500,1350,1710,1
265000,2,2,8975,1,0,0,5,6,1650,0,1942,0,1260,8668,1528,1
497000,3,2.5,4611,2,0,0,3,8,2630,0,2001,0,2220,5250,1471,7
419000,4,2.25,9727,1,0,0,3,7,1100,780,1979,0,1790,10274,1453,1
545800,4,2.5,4500,2,0,0,3,8,1980,0,1989,0,1770,4595,1715,2
403000,3,1,10730,1,0,0,3,7,1000,500,1977,0,1570,12210,1462,2
195000,3,2,8235,1.5,0,0,3,6,1230,0,1959,0,1080,10281,1606,1
1125000,4,2.5,2600,2,0,0,5,8,1670,850,1925,0,2290,3600,1575,1
255000,5,1.75,8925,1,0,0,5,7,1170,800,1977,0,1910,8025,1648,3
5e+05,2,1.5,8040,1,0,0,5,7,1520,0,1951,0,1440,8040,1742,1
855000,4,2.75,5390,1,0,0,4,8,1300,1300,1960,0,2550,5600,1795,1
390000,4,2,9200,1.5,0,0,3,7,2290,0,1920,0,2140,9200,1548,1
339000,3,2,8470,1,0,2,4,7,1329,650,1956,0,1650,8591,1472,3
1325000,4,3.5,3672,2,0,0,3,9,2170,0,1905,1989,1950,3450,1490,1
429900,4,1.5,17918,1,0,0,4,8,1190,630,1962,0,1890,15241,1507,2
370900,3,1.5,8560,1,0,0,4,7,1200,0,1975,0,1550,7800,1652,2
457500,3,1,7636,1,0,0,4,7,1210,0,1952,0,1530,5900,1436,1
499000,4,2.5,2601,2,0,0,3,7,1440,530,1999,0,1760,3025,1497,1
225000,2,1,11500,1,0,0,5,7,1040,0,1947,0,1300,11954,1512,3
615000,3,1.75,4000,1,0,0,3,7,1070,850,1950,0,2280,4000,1662,1
455000,2,1.5,1146,3,0,0,3,7,1020,0,2001,0,1138,1156,1542,1
458000,3,1,7500,1,0,0,4,7,1060,600,1940,0,1450,7500,1786,1
580000,3,2.25,7416,1,0,0,4,7,1220,450,1974,0,1710,7416,1617,2
966000,5,4.5,8019,2,0,0,3,10,3810,0,2008,0,3390,7713,1786,2
240000,4,1.75,10332,1,0,0,3,7,1010,1010,1954,0,2240,8379,1640,1
229050,1,1,3298,1,0,0,4,4,420,0,1949,0,1460,4975,1465,1
328500,3,2.25,1407,3,0,0,3,7,1390,0,2004,0,1390,1628,1501,1
319000,3,1.5,10100,1,0,0,4,7,1110,900,1964,0,1900,10100,1534,1
650000,4,2,5000,1.5,0,1,3,7,1640,180,1945,0,2060,5000,1798,1
398500,3,2.5,1971,2,0,0,3,8,1630,0,1996,0,1630,3451,1507,1
250000,1,1,16306,1,0,0,2,6,680,120,1931,0,1270,8666,1749,1
815000,3,2,11989,1,0,0,4,9,2270,0,1968,0,2880,12439,1743,1
1065000,3,2.75,5002,2,0,0,4,9,1950,340,1995,0,2290,5100,1480,2
510000,3,2.25,219542,2,0,0,3,7,1870,880,1981,0,2430,219542,1646,2
156000,2,1.75,6138,1,0,0,2,5,590,0,1947,0,1360,7112,1602,1
254500,4,2.75,7264,2,0,0,3,8,1720,850,1998,0,2420,7911,1778,3
760000,3,2.5,15020,1,0,2,3,9,1600,450,1960,0,2930,15050,1718,1
210000,3,2.5,6732,2,0,0,3,7,1610,0,1994,0,1680,7414,1429,4
349950,3,2.5,7715,2,0,0,3,7,2140,0,1991,0,1990,7628,1683,3
676000,3,2,6784,2.5,0,0,4,7,1730,0,1942,0,1210,6784,1463,1
475000,4,3.5,3052,2,0,0,3,8,1940,500,2006,0,2390,4600,1553,1
880000,4,2.75,4392,1.5,0,0,4,9,2320,900,1931,0,2310,5795,1739,1
1209000,4,3.25,26162,2,0,0,3,11,4330,0,1997,0,5110,26319,1674,2
420000,3,1.5,5000,1,0,4,4,7,1030,750,1958,0,1780,7500,1574,1
607000,3,1,8114,1,0,0,4,7,1230,0,1951,0,2220,8114,1777,2
475000,4,1.75,19283,2,0,0,3,8,2160,0,1981,0,1990,9744,1592,2
395000,2,1.75,2500,1,0,0,5,7,710,690,1916,0,1250,5700,1625,1
650000,4,1.75,10454,1,0,0,4,7,1180,720,1954,0,2060,11325,1504,2
625000,5,2.75,85377,1,0,0,4,8,1510,1400,1966,0,2160,66120,1465,4
849000,3,3,42159,2,0,0,3,10,2960,0,1995,0,2640,25209,1710,2
429950,3,1.5,9480,1,0,0,3,8,1570,440,1951,0,1920,8791,1759,1
825000,3,2.5,5260,2,0,0,3,9,3230,530,2002,0,3080,5312,1619,2
505000,2,1,5000,1,0,0,4,7,1020,0,1916,0,1480,5000,1679,1
265000,2,1,2828,2,0,0,3,7,1290,0,2008,0,1290,2628,1788,2
283000,3,1,8400,1,0,0,4,6,890,0,1954,0,1850,5565,1744,4
560000,3,2.75,7500,1,0,0,5,7,1140,480,1979,0,1900,7500,1458,2
765000,4,2.5,13636,2,0,0,3,10,3360,0,1987,0,2980,10615,1603,2
610000,5,2.75,31411,1,0,0,4,9,1520,1410,1975,0,3070,12378,1717,2
589000,3,2.5,4799,1,0,0,3,9,1710,1230,1996,0,2540,4616,1674,2
192500,3,1,8580,1.5,0,0,3,6,1080,0,1900,0,1800,12672,1751,1
3200000,3,3.25,13363,1,0,4,3,11,2760,1800,1995,0,4060,13362,1546,2
550000,3,1,6120,1,0,0,3,7,860,150,1940,0,1930,6120,1511,1
460000,2,1.5,3760,1.5,0,0,4,8,1280,510,1928,0,1540,5080,1633,1
264500,4,2.25,11385,1,0,0,4,7,1200,860,1962,0,2110,11385,1736,3
339000,3,1,2496,1,0,0,3,6,1010,140,1947,0,1340,1203,1438,1
950000,4,3.5,4200,3,0,0,3,9,4030,0,1992,0,2130,5000,1604,1
677500,3,1.75,9718,1,0,0,3,8,2020,0,1956,0,2370,8604,1686,1
690000,4,2.5,8120,2,0,0,3,9,2740,0,1999,0,2780,8344,1581,2
312000,4,2.25,7452,1,0,0,3,7,1430,500,1984,0,1714,7200,1791,4
840000,5,1.75,11617,1,0,0,4,9,1560,940,1966,0,3370,11617,1625,1
357500,3,3.5,5100,2,0,0,3,8,2080,0,2004,0,2080,5100,1738,4
675000,3,1.5,6480,1,0,2,4,7,980,480,1940,0,2180,6912,1438,1
515000,3,2.75,11441,2,0,0,4,10,3290,0,1988,0,2600,12070,1626,3
491234,4,2.5,1860,2,0,0,3,8,1540,0,2014,0,1210,1090,1746,2
290000,3,2,6265,1,0,0,3,7,1310,0,1988,0,1100,6360,1477,4
490000,4,2.5,7820,1,0,0,3,8,1280,840,1975,0,2350,8605,1687,2
810000,4,2,10424,1,0,0,5,8,1520,1400,1964,0,2360,10696,1437,2
252000,3,1.5,13200,1,0,0,3,7,1150,0,1956,0,1220,13066,1504,1
299999,3,2.5,9719,2,0,0,3,8,2380,0,2001,0,2830,11505,1455,3
4e+05,3,2.75,5000,2,0,0,3,7,2220,0,1993,0,960,5000,1487,1
530000,5,2,6000,1.5,0,0,5,7,1860,1160,1925,0,1380,6000,1557,1
357000,3,2,53882,1,1,4,3,7,2460,0,1955,0,2660,32625,1666,3
365000,3,1.75,5555,1,0,0,4,7,1030,790,1939,0,1420,4000,1486,1
804000,4,2.5,5060,2,0,0,3,9,2620,0,2005,0,900,5060,1521,1
808250,3,2,2640,1,0,0,3,8,1010,740,1914,2005,1750,4560,1673,1
360000,4,2.5,7289,2,0,0,3,7,2020,0,1994,0,2090,7259,1421,4
240000,3,1.75,10956,1,0,0,3,6,1240,0,1987,0,1240,8137,1624,4
335000,2,2,5840,1,0,0,3,7,1380,0,1988,0,1810,5035,1717,2
380000,3,1.75,8775,1,0,0,3,7,1920,0,1953,0,1560,8100,1679,1
350000,3,1.75,250470,1,0,0,4,7,1070,610,1940,0,1680,360000,1785,5
194000,3,1,7955,1,0,0,3,7,1400,0,1964,0,1160,14959,1652,1
310000,3,1,7194,1,0,0,3,6,1090,150,1936,0,2090,8514,1471,2
315000,3,1.75,15134,1,0,0,3,7,1410,0,1980,0,1770,15337,1515,5
258950,3,1.75,8050,1,0,0,3,8,1440,0,1985,0,1790,7488,1578,3
479000,2,2.25,932,2,0,0,3,8,1020,210,2004,0,1230,1064,1752,1
510000,5,1.5,9750,1,0,0,4,7,1550,0,1966,0,1970,9750,1606,2
4e+05,3,2,6875,1,0,0,4,8,1760,0,1967,0,1670,13650,1730,2
1450000,4,3.5,38012,2,0,0,3,11,3610,1390,2004,0,3850,18054,1464,2
680000,5,2,5000,1.5,0,0,4,7,2020,120,1913,0,1810,4400,1618,1
1750000,6,3,5760,2.5,0,0,4,10,3510,0,1906,0,3450,5760,1792,1
335000,3,1.75,9417,1,0,0,4,8,1500,510,1967,0,1200,8250,1704,4
460000,5,2.5,9760,1,0,0,5,8,1750,1640,1978,0,2360,9600,1746,4
440000,4,2.25,8119,1,0,0,3,8,1080,1080,1966,0,1850,9000,1798,2
412250,2,2,2983,1,0,0,3,8,1300,0,2006,0,1510,3876,1470,2
185000,3,1.5,4031,2,0,0,4,6,1280,0,1985,0,1150,4500,1596,4
286500,3,2,8140,1,0,0,4,7,1040,800,1975,0,1600,6720,1458,3
422000,4,2.5,6691,2,0,0,3,7,3200,0,2002,0,2610,6510,1433,4
408000,3,2.25,35362,2,0,0,3,9,2800,0,1985,0,2800,37058,1477,4
306500,2,1,19988,1,0,2,4,7,1390,0,1949,0,2580,10490,1620,3
359900,4,2.5,5188,2,0,0,3,8,2600,0,2005,0,2610,5188,1452,4
560000,3,2.5,6058,2,0,0,3,8,1960,0,2002,0,2480,6656,1730,2
259875,3,1,21303,1,0,0,3,6,1250,0,1970,0,1250,17920,1681,2
385000,3,1,21303,1,0,0,3,6,1250,0,1970,0,1250,17920,1611,2
188000,1,1,16345,1,0,0,3,4,550,0,1945,0,1100,9240,1640,1
1142000,4,3.25,5801,1.5,0,0,3,8,1960,540,1926,0,3670,7350,1754,1
255000,3,1,10094,1,0,0,4,6,1250,0,1927,0,1300,10094,1637,7
1185000,4,2.75,8622,2,0,0,3,9,3020,0,1976,2003,3060,14303,1709,2
635200,4,1.75,4240,1,0,0,5,7,920,720,1921,0,1300,4240,1771,1
355000,3,1.75,8250,2,0,0,3,7,1870,0,1956,1979,1350,8714,1437,1
544000,3,2.5,1755,3.5,0,0,3,8,1760,0,1998,0,1700,1721,1525,1
402000,3,1.5,3145,2,0,0,3,7,1320,0,1998,0,1320,3002,1443,1
575000,4,1.5,4163,1.5,0,0,3,7,1430,0,1910,0,1500,4000,1560,1
216000,3,1.75,9705,1,0,0,4,7,1580,0,1977,0,1580,9942,1715,4
1200000,4,3.5,9748,2,0,0,3,11,4170,0,2004,0,4560,10589,1752,2
850000,4,3.25,6744,2,0,4,3,9,3090,0,1923,2015,2020,6656,1778,1
238000,3,2,1204,2,0,0,3,7,720,300,2004,0,1360,1506,1784,1
625000,4,1.75,4431,1.5,0,0,3,8,2020,160,1912,0,1890,4400,1452,1
1110000,5,3.25,4000,2,0,0,4,8,2510,840,1997,0,1620,4000,1738,1
820000,3,2.5,5503,2,0,2,3,9,2510,0,1995,0,1790,6099,1772,1
355000,3,2.5,5290,1,0,0,3,8,1250,630,1974,0,2030,5092,1585,1
495000,4,1.5,7998,1,0,0,3,8,1210,600,1960,0,1830,7763,1493,1
1300000,5,2.5,33310,2,0,0,4,11,4170,0,1991,0,4670,37960,1494,2
398750,3,2.5,4000,2,0,0,3,7,2230,0,1954,0,1310,4000,1795,1
835000,4,2.5,7784,2,0,0,3,9,3650,0,2006,0,3150,6442,1723,2
705000,6,2.75,10579,1,0,0,4,8,1430,1400,1967,0,2060,10745,1645,2
625000,4,1.5,5000,2,0,0,4,8,2120,0,1900,0,1830,5000,1431,1
550000,4,2.5,6926,2,0,0,3,8,2090,0,1990,0,2000,7151,1513,2
540000,3,1.5,5085,1,0,0,4,7,1400,1200,1940,0,1320,4000,1771,1
519000,2,1,2820,1,0,0,4,7,830,0,1920,0,1460,3150,1765,1
311000,4,2.5,8734,2,0,0,3,7,1975,0,1996,0,1975,8538,1527,4
305000,4,2.5,7000,1,0,0,2,7,1420,480,1968,0,1600,7600,1459,3
395000,4,2.75,35070,1.5,0,0,3,8,2640,0,1963,0,2520,34986,1736,4
275000,4,1.5,6923,1,0,0,3,6,1010,600,1969,0,1320,7684,1609,3
450000,3,3.25,1863,2,0,0,3,8,1430,340,2003,0,1410,1375,1701,2
324000,2,1,6000,1,0,0,3,7,1070,0,1955,0,1490,7622,1666,1
2795000,5,3.25,12793,2,0,2,5,11,3590,1000,1928,0,2920,8609,1450,1
565000,4,1,2452,1.5,0,0,4,7,1540,0,1906,0,1290,3360,1723,1
373000,4,1.75,7920,2,0,0,4,7,1590,0,1960,0,1720,7998,1732,1
613000,2,2,1890,1.5,0,1,4,8,1170,0,1927,0,2160,4000,1731,1
614000,4,2.25,9996,1,0,0,4,8,1920,960,1981,0,2410,10584,1609,2
595000,4,1.75,8989,1,0,0,4,8,1680,830,1964,0,2510,8931,1430,2
440000,2,1,12086,1,0,0,3,7,850,430,1983,0,1280,10452,1687,2
425000,3,1.5,12412,1,0,3,3,8,1570,0,1954,0,2130,12412,1479,1
407000,2,1,6380,1,0,0,3,6,740,0,1912,0,1800,6380,1652,1
472000,3,1.5,9038,1,0,0,4,7,1740,0,1955,0,1390,9770,1683,2
472000,3,2.5,1262,3,0,0,3,8,1180,0,2010,0,1180,2632,1752,1
1250000,5,2.75,28300,1,0,3,4,9,2160,800,1959,0,2940,23250,1625,1
412000,3,1.75,5752,1,0,0,4,7,940,940,1945,0,1110,5201,1731,1
717000,3,1,5000,1,0,0,3,8,1150,0,1959,2015,1160,5000,1459,1
425000,3,1,7076,1,0,0,4,7,1320,0,1959,0,1510,9000,1696,2
299999,4,2,7200,1,0,0,5,6,820,820,1944,0,1640,8200,1689,1
254000,3,2,7694,1,0,0,4,7,1470,0,1992,0,1580,7480,1428,4
178500,3,1,10511,1,0,0,4,6,900,0,1961,0,1460,10643,1512,3
8e+05,3,1.75,3600,1,0,0,5,8,1230,280,1910,0,1300,3600,1595,1
420000,3,1,5623,1,0,0,4,6,720,720,1922,0,1280,5623,1666,1
319900,2,1,9251,1,0,0,3,7,1380,0,1940,0,1870,12158,1484,2
350000,2,1.5,7552,1,0,1,3,7,1150,0,1944,0,1910,8145,1494,1
968000,6,2.75,17580,1,0,4,5,9,2070,1540,1959,0,2890,14060,1772,2
491000,3,2,1306,3,0,0,3,7,1250,0,2000,0,1320,1306,1499,1
948000,3,2.5,9824,2,0,0,3,9,3510,0,2002,0,3510,10588,1444,2
9e+05,3,2.5,9577,2,0,0,3,8,1700,560,1925,2004,1740,10240,1653,1
270000,3,1.75,9800,1,0,0,4,7,1420,1420,1977,0,1650,9590,1487,4
198000,3,1.5,7347,1,0,0,3,7,820,610,1980,0,1430,8723,1752,3
250000,2,1,21158,1,0,0,3,7,1420,0,1953,0,1220,8625,1595,1
615000,4,2.5,3720,2,0,0,3,8,2120,0,2004,0,2170,3720,1709,2
550000,3,2.5,7749,2,0,0,3,8,2080,0,1988,0,2210,7471,1661,2
190000,2,2.5,3438,2,0,0,3,7,1370,0,1987,0,1370,2308,1630,1
629000,4,2.25,11171,1,0,0,3,8,1280,620,1984,0,2330,9934,1640,2
434000,3,1.75,8301,1,0,0,5,7,1660,0,1955,0,1660,9489,1640,1
415885,3,1,4163,1,0,0,4,7,1310,0,1964,0,1120,4166,1639,1
550000,3,2.5,3035,1,0,0,3,7,920,920,1926,0,1780,4000,1767,1
272000,1,0.75,6034,1,0,1,3,7,580,460,1991,0,1560,5650,1534,1
665000,3,2.5,35000,2,0,0,3,10,2610,0,1988,0,3060,35427,1742,2
510000,3,2,7405,1,0,0,5,7,1990,0,1971,0,2120,6462,1638,2
530000,3,2,17700,1,0,0,4,8,1740,1340,1965,0,2100,15100,1673,1
355000,3,1,16000,1,0,0,3,7,1200,0,1970,0,1960,15500,1627,2
255000,4,1,9102,1,0,0,3,7,1250,0,1955,0,1260,9180,1501,1
790000,4,2.75,9000,2,0,0,3,10,2640,0,1990,0,2980,9137,1715,2
695000,5,1.75,9335,2,0,0,5,8,1790,0,1952,0,1840,9612,1584,2
255000,2,2,8400,1,0,0,2,7,1140,0,1954,0,1130,9375,1609,1
410000,3,2.25,5794,1.5,0,0,3,7,1380,410,1985,0,2140,7769,1716,2
650000,4,2.75,16532,1,0,0,4,7,1420,490,1940,0,2300,8250,1744,1
675000,4,1.75,3615,1.5,0,0,4,7,1530,0,1913,0,1650,4200,1478,1
332888,2,2.5,1029,2,0,0,3,8,950,100,2007,0,1350,3600,1738,1
3e+05,3,1.75,6900,1,0,0,4,7,1130,600,1976,0,1950,7200,1504,4
320000,4,1.5,11824,1,0,0,4,7,1100,0,1954,0,1380,11796,1707,2
342500,5,2.25,10726,1,0,0,4,7,1050,1050,1963,0,2100,10726,1427,4
752875,4,2.5,72309,2,0,0,3,9,2800,0,1992,0,2280,36420,1476,2
1730000,5,3.5,26540,2,0,3,3,10,3410,1590,2008,0,3360,17398,1739,1
255000,1,0.5,1642,1,0,0,3,6,500,380,1910,0,1410,2992,1694,1
244000,3,2.5,9337,2,0,0,3,7,1470,0,1991,0,1360,8684,1613,1
1420000,5,3.25,11438,2,0,2,3,10,3430,520,2006,0,2070,10751,1464,2
218000,3,1,12812,1,0,0,3,7,980,0,1956,0,1430,8986,1606,1
359000,4,1,10617,1.5,0,0,3,7,2180,0,1950,0,1360,9519,1583,1
840000,4,2.75,13559,2,0,0,3,11,3040,0,2003,0,3830,12202,1620,4
9e+05,5,3.75,226076,2,0,0,3,9,3170,960,1985,0,4130,55321,1793,2
205000,4,1.75,65340,1.5,0,0,4,7,1850,0,1972,0,1750,40946,1638,4
205000,3,2.5,7295,2,0,0,2,7,1600,0,1993,0,1410,9000,1534,4
5e+05,2,1.5,5432,2,0,0,3,7,1370,700,1951,0,2070,5505,1457,1
510000,4,2.5,5405,2,0,0,3,7,3180,0,2001,0,2610,5403,1546,4
1135000,6,4.25,244716,2,0,0,4,9,4820,2080,2002,0,4170,266587,1749,2
1545000,4,2.25,3000,2,0,0,3,7,2080,560,1908,0,1910,3000,1435,1
210000,3,1.5,61014,1,0,0,3,6,1920,0,1953,0,1616,61014,1718,4
597500,3,1.75,32565,1,0,0,3,8,1600,430,1981,0,2910,34190,1577,2
4e+05,2,1,101529,1.5,0,0,3,6,1140,0,1932,0,1580,101529,1618,3
412000,3,1,6992,1,0,0,5,7,1260,400,1952,0,1390,7359,1687,1
299950,2,1.5,1756,3,0,0,3,7,1390,0,2005,0,1340,1756,1471,1
1081000,4,3,4325,1.5,0,0,3,8,1690,800,1922,2003,1960,4284,1442,1
422500,4,2.5,8824,2,0,0,3,9,2550,0,1990,0,2630,11237,1598,4
410000,3,2,10227,1,0,0,4,6,1270,0,1968,0,1470,9750,1725,2
1400000,4,3.25,7000,2,0,3,3,10,2140,840,1900,2014,2200,4800,1772,1
245000,3,2,8000,1,0,0,4,8,1470,0,1974,0,1980,8000,1724,3
720000,4,3,12327,1.5,0,0,4,10,2180,1370,1990,0,3170,12937,1737,2
315000,2,1,7200,1,0,0,2,6,780,0,1935,0,1750,7200,1623,1
191950,2,2.5,1302,2,0,0,3,7,1390,0,1987,0,1390,2052,1500,3
455000,4,2.5,5001,2,0,0,3,8,2440,0,2005,0,2260,5001,1654,4
523000,3,1.5,3135,1.5,0,0,3,8,1260,0,1931,0,1700,4180,1784,1
250000,3,2.25,4420,2,0,0,4,7,1640,0,1918,1983,1230,6632,1623,3
294000,3,3,4120,1.5,0,0,3,7,1140,530,1929,2012,1010,4120,1542,1
490000,3,2.25,6000,1,0,0,3,8,2040,340,1961,0,1680,7200,1637,1
310000,4,1,5750,1,0,0,3,7,1030,0,1971,0,1250,5750,1661,1
